7500.0,5.0,0.0,1.0
7500.0,23.0,0.0,1.0
7500.0,13.0,0.0,1.0
7500.0,26.0,1.0,1.0
7500.0,12.0,1.0,1.0
7501.0,31.0,0.0,1.0
7501.0,16.0,0.0,1.0
7501.0,26.0,1.0,1.0
7501.0,1.0,1.0,1.0
7501.0,17.0,1.0,1.0
7502.0,28.0,1.0,1.0
7502.0,0.0,1.0,1.0
7502.0,15.0,1.0,1.0
7502.0,27.0,1.0,1.0
7502.0,22.0,1.0,1.0
7503.0,19.0,1.0,1.0
7503.0,27.0,1.0,1.0
7503.0,31.0,0.0,1.0
7503.0,3.0,1.0,1.0
7503.0,20.0,0.0,1.0
7504.0,23.0,0.0,1.0
7504.0,7.0,1.0,1.0
7504.0,20.0,0.0,1.0
7504.0,12.0,1.0,1.0
7504.0,24.0,1.0,1.0
7505.0,29.0,1.0,1.0
7505.0,28.0,1.0,1.0
7505.0,1.0,0.0,1.0
7505.0,14.0,1.0,1.0
7505.0,7.0,1.0,1.0
7506.0,26.0,1.0,1.0
7506.0,0.0,1.0,1.0
7506.0,20.0,1.0,1.0
7506.0,19.0,1.0,1.0
7506.0,27.0,1.0,1.0
7507.0,22.0,0.0,1.0
7507.0,12.0,0.0,1.0
7507.0,2.0,0.0,1.0
7507.0,26.0,0.0,1.0
7507.0,19.0,0.0,1.0
7508.0,8.0,0.0,1.0
7508.0,22.0,1.0,1.0
7508.0,21.0,1.0,1.0
7508.0,6.0,0.0,1.0
7508.0,17.0,1.0,1.0
7509.0,31.0,0.0,1.0
7509.0,1.0,0.0,1.0
7509.0,12.0,1.0,1.0
7509.0,6.0,0.0,1.0
7509.0,27.0,0.0,1.0
7510.0,27.0,1.0,1.0
7510.0,16.0,0.0,1.0
7510.0,9.0,1.0,1.0
7510.0,30.0,0.0,1.0
7510.0,22.0,1.0,1.0
7511.0,10.0,1.0,1.0
7511.0,22.0,1.0,1.0
7511.0,27.0,1.0,1.0
7511.0,29.0,1.0,1.0
7511.0,6.0,1.0,1.0
7512.0,9.0,1.0,1.0
7512.0,14.0,1.0,1.0
7512.0,19.0,1.0,1.0
7512.0,28.0,1.0,1.0
7512.0,18.0,0.0,1.0
7513.0,0.0,0.0,1.0
7513.0,31.0,0.0,1.0
7513.0,28.0,1.0,1.0
7513.0,14.0,1.0,1.0
7513.0,5.0,1.0,1.0
7514.0,14.0,1.0,1.0
7514.0,30.0,0.0,1.0
7514.0,31.0,0.0,1.0
7514.0,22.0,1.0,1.0
7514.0,5.0,0.0,1.0
7515.0,21.0,1.0,1.0
7515.0,19.0,1.0,1.0
7515.0,27.0,0.0,1.0
7515.0,25.0,0.0,1.0
7515.0,9.0,1.0,1.0
7516.0,23.0,0.0,1.0
7516.0,19.0,1.0,1.0
7516.0,29.0,1.0,1.0
7516.0,8.0,0.0,1.0
7516.0,20.0,0.0,1.0
7517.0,18.0,0.0,1.0
7517.0,10.0,0.0,1.0
7517.0,4.0,0.0,1.0
7517.0,20.0,0.0,1.0
7517.0,22.0,0.0,1.0
7518.0,5.0,0.0,1.0
7518.0,19.0,1.0,1.0
7518.0,27.0,0.0,1.0
7518.0,15.0,0.0,1.0
7518.0,22.0,1.0,1.0
7519.0,30.0,1.0,1.0
7519.0,25.0,1.0,1.0
7519.0,17.0,1.0,1.0
7519.0,22.0,1.0,1.0
7519.0,28.0,1.0,1.0
7520.0,10.0,0.0,1.0
7520.0,20.0,0.0,1.0
7520.0,23.0,0.0,1.0
7520.0,2.0,1.0,1.0
7520.0,29.0,0.0,1.0
7521.0,7.0,1.0,1.0
7521.0,11.0,1.0,1.0
7521.0,13.0,0.0,1.0
7521.0,30.0,1.0,1.0
7521.0,16.0,0.0,1.0
7522.0,8.0,0.0,1.0
7522.0,13.0,0.0,1.0
7522.0,22.0,0.0,1.0
7522.0,5.0,0.0,1.0
7522.0,7.0,0.0,1.0
7523.0,11.0,1.0,1.0
7523.0,19.0,1.0,1.0
7523.0,29.0,0.0,1.0
7523.0,1.0,0.0,1.0
7523.0,31.0,0.0,1.0
7524.0,30.0,0.0,1.0
7524.0,5.0,1.0,1.0
7524.0,10.0,0.0,1.0
7524.0,18.0,0.0,1.0
7524.0,6.0,0.0,1.0
7525.0,11.0,1.0,1.0
7525.0,1.0,0.0,1.0
7525.0,28.0,1.0,1.0
7525.0,23.0,0.0,1.0
7525.0,12.0,1.0,1.0
7526.0,30.0,0.0,1.0
7526.0,0.0,0.0,1.0
7526.0,18.0,0.0,1.0
7526.0,5.0,0.0,1.0
7526.0,23.0,0.0,1.0
7527.0,9.0,1.0,1.0
7527.0,8.0,0.0,1.0
7527.0,1.0,0.0,1.0
7527.0,28.0,0.0,1.0
7527.0,19.0,0.0,1.0
7528.0,22.0,1.0,1.0
7528.0,5.0,1.0,1.0
7528.0,0.0,1.0,1.0
7528.0,1.0,1.0,1.0
7528.0,16.0,0.0,1.0
7529.0,11.0,1.0,1.0
7529.0,30.0,0.0,1.0
7529.0,3.0,0.0,1.0
7529.0,26.0,1.0,1.0
7529.0,19.0,1.0,1.0
7530.0,3.0,0.0,1.0
7530.0,14.0,1.0,1.0
7530.0,2.0,1.0,1.0
7530.0,4.0,0.0,1.0
7530.0,21.0,1.0,1.0
7531.0,4.0,0.0,1.0
7531.0,11.0,1.0,1.0
7531.0,23.0,1.0,1.0
7531.0,9.0,1.0,1.0
7531.0,25.0,0.0,1.0
7532.0,22.0,0.0,1.0
7532.0,20.0,0.0,1.0
7532.0,26.0,0.0,1.0
7532.0,30.0,0.0,1.0
7532.0,17.0,0.0,1.0
7533.0,14.0,1.0,1.0
7533.0,15.0,1.0,1.0
7533.0,25.0,1.0,1.0
7533.0,1.0,1.0,1.0
7533.0,26.0,1.0,1.0
7534.0,24.0,1.0,1.0
7534.0,18.0,0.0,1.0
7534.0,20.0,0.0,1.0
7534.0,22.0,1.0,1.0
7534.0,5.0,1.0,1.0
7535.0,16.0,0.0,1.0
7535.0,28.0,1.0,1.0
7535.0,4.0,0.0,1.0
7535.0,29.0,1.0,1.0
7535.0,1.0,0.0,1.0
7536.0,11.0,1.0,1.0
7536.0,21.0,1.0,1.0
7536.0,25.0,1.0,1.0
7536.0,7.0,1.0,1.0
7536.0,0.0,1.0,1.0
