3750.0,2.0,0.0,1.0
3750.0,29.0,0.0,1.0
3750.0,13.0,0.0,1.0
3750.0,1.0,0.0,1.0
3750.0,19.0,0.0,1.0
3751.0,7.0,1.0,1.0
3751.0,15.0,0.0,1.0
3751.0,1.0,0.0,1.0
3751.0,28.0,0.0,1.0
3751.0,5.0,0.0,1.0
3752.0,19.0,1.0,1.0
3752.0,20.0,0.0,1.0
3752.0,28.0,0.0,1.0
3752.0,2.0,0.0,1.0
3752.0,29.0,1.0,1.0
3753.0,11.0,1.0,1.0
3753.0,20.0,0.0,1.0
3753.0,7.0,1.0,1.0
3753.0,17.0,1.0,1.0
3753.0,10.0,0.0,1.0
3754.0,18.0,0.0,1.0
3754.0,2.0,1.0,1.0
3754.0,20.0,0.0,1.0
3754.0,12.0,1.0,1.0
3754.0,6.0,1.0,1.0
3755.0,20.0,0.0,1.0
3755.0,22.0,1.0,1.0
3755.0,18.0,0.0,1.0
3755.0,10.0,0.0,1.0
3755.0,30.0,1.0,1.0
3756.0,27.0,1.0,1.0
3756.0,0.0,1.0,1.0
3756.0,10.0,0.0,1.0
3756.0,19.0,1.0,1.0
3756.0,4.0,1.0,1.0
3757.0,1.0,1.0,1.0
3757.0,15.0,1.0,1.0
3757.0,17.0,0.0,1.0
3757.0,4.0,1.0,1.0
3757.0,16.0,1.0,1.0
3758.0,7.0,1.0,1.0
3758.0,18.0,0.0,1.0
3758.0,19.0,1.0,1.0
3758.0,6.0,1.0,1.0
3758.0,1.0,1.0,1.0
3759.0,17.0,1.0,1.0
3759.0,7.0,1.0,1.0
3759.0,11.0,1.0,1.0
3759.0,3.0,1.0,1.0
3759.0,6.0,1.0,1.0
3760.0,28.0,0.0,1.0
3760.0,30.0,1.0,1.0
3760.0,1.0,1.0,1.0
3760.0,24.0,1.0,1.0
3760.0,6.0,1.0,1.0
3761.0,3.0,1.0,1.0
3761.0,15.0,1.0,1.0
3761.0,24.0,1.0,1.0
3761.0,6.0,1.0,1.0
3761.0,29.0,1.0,1.0
3762.0,20.0,0.0,1.0
3762.0,5.0,0.0,1.0
3762.0,12.0,1.0,1.0
3762.0,14.0,1.0,1.0
3762.0,7.0,1.0,1.0
3763.0,11.0,1.0,1.0
3763.0,30.0,1.0,1.0
3763.0,1.0,1.0,1.0
3763.0,19.0,0.0,1.0
3763.0,21.0,0.0,1.0
3764.0,7.0,1.0,1.0
3764.0,0.0,1.0,1.0
3764.0,21.0,1.0,1.0
3764.0,3.0,1.0,1.0
3764.0,22.0,1.0,1.0
3765.0,7.0,1.0,1.0
3765.0,16.0,0.0,1.0
3765.0,11.0,1.0,1.0
3765.0,3.0,1.0,1.0
3765.0,15.0,1.0,1.0
3766.0,22.0,1.0,1.0
3766.0,13.0,0.0,1.0
3766.0,3.0,1.0,1.0
3766.0,8.0,0.0,1.0
3766.0,6.0,1.0,1.0
3767.0,11.0,1.0,1.0
3767.0,15.0,1.0,1.0
3767.0,5.0,0.0,1.0
3767.0,26.0,1.0,1.0
3767.0,18.0,0.0,1.0
3768.0,28.0,0.0,1.0
3768.0,19.0,1.0,1.0
3768.0,26.0,1.0,1.0
3768.0,1.0,1.0,1.0
3768.0,0.0,0.0,1.0
3769.0,9.0,0.0,1.0
3769.0,22.0,1.0,1.0
3769.0,4.0,1.0,1.0
